url,title,date,claim,rating,site
https://www.snopes.com/fact-check/biden-any-country-in-america/,Biden Used the Phrase 'Any Country in America' During Campaign Speech?,2024-03-14T17:05:38Z,"U.S. President Joe Biden said the words ""any country in America.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-gun-photo/,Does This Photo Show Biden Holding a Gun in Woman's Mouth?,2024-03-18T06:00:05Z,A photograph shared on social media in March 2024 showed U.S. President Joe Biden holding a gun in a woman's mouth.,Fake,snopes
https://www.snopes.com/fact-check/biden-15-million-jobs/,US Economy Added 15M Jobs During Biden Administration?,2024-03-21T11:13:49Z,The U.S. economy added 15 million jobs between the time U.S. President Joe Biden took office and February 2024.,Mixture,snopes
https://www.snopes.com/news/2024/03/21/biden-store-closings-post/,'Build Back Better' Post Lists US Store Closings Supposedly Under Biden. Is It True?,2024-03-21T16:44:13Z,,,snopes
https://www.snopes.com/fact-check/melania-trump-obama-white-house-toilet/,Did Melania Trump Refuse To Move into White House Until Obama Toilet Was Replaced?,2024-03-22T17:23:24Z,Then-first lady Melania Trump refused to move into the White House until the bathroom facilities used by the Obamas were renovated.,Unproven,snopes
https://www.snopes.com/news/2024/03/26/gas-prices-march-2020/,"US Gas Prices Dropped in 2020 Because of COVID-19, Not Trump",2024-03-26T11:43:39Z,,,snopes
https://www.snopes.com/fact-check/pride-flags-banned-spending-bill/,Pride Flags Banned at US Embassies Under $1.2T Spending Bill Signed by Biden in March 2024?,2024-03-27T17:00:52Z,"The $1.2 trillion spending bill signed into law by Biden on March 23, 2024, included a provision that effectively banned the flying of pride flags over U.S. embassies.",True,snopes
https://www.snopes.com/fact-check/biden-easter-transgender-visibility/,Biden Proclaimed Easter Sunday as Transgender Day of Visibility?,2024-04-01T14:56:22Z,"In March 2024, U.S. President Joe Biden proclaimed Easter Sunday as Transgender Day of Visibility.",Mixture,snopes
https://www.snopes.com/fact-check/biden-ban-religion-easter-egg/,"Biden Did Not Ban Religion from White House Easter Egg Art Contest, Despite False Reports",2024-04-01T16:23:47Z,"U.S. President Joe Biden's administration banned ""religious symbols"" and ""overtly religious themes"" from an Easter egg art contest affiliated with the White House.",False,snopes
https://www.snopes.com/news/2024/04/03/gas-prices-los-angeles-photo/,Gas Prices in LA Hit $7.59 a Gallon in Early April 2024?,2024-04-03T14:01:03Z,,,snopes
https://www.snopes.com/fact-check/jason-aldean-biden-campaign/,Did Jason Aldean Say '[Expletive] No!' When Biden Asked to Use His Song For Campaign?,2024-04-08T17:00:21Z,"For the 2020 presidential election, then-Democratic candidate Joe Biden's campaign requested the use of his song ""Fly Over States,"" to which the singer responded, ""F*** No!""",Unproven,snopes
https://www.snopes.com/news/2024/04/17/33000-migrants-new-york/,Did Biden Really Fly 33K Migrants 'Straight to New York'?,2024-04-17T09:25:07Z,,,snopes
https://www.snopes.com/fact-check/trump-hoover-jobs-record/,"During Trump's Presidency, US Job Growth Was Worst Since Hoover and the Great Depression?",2024-04-17T11:15:07Z,Donald Trump and Herbert Hoover are the only U.S. presidents on record who left office with fewer total jobs than when they entered office.,True,snopes
https://www.snopes.com/fact-check/biden-uncle-cannibals/,Biden Claimed His Uncle Was Eaten by Cannibals. Military Records Say Otherwise,2024-04-18T13:07:16Z,"The body of U.S. President Joe Biden's uncle, 2nd Lt. Ambrose J. Finnegan Jr., was never found during or following World War II because cannibals ate it.",False,snopes
https://www.snopes.com/news/2024/04/18/trump-soldiers-suckers-losers/,Trump Really Said Fallen US Soldiers Were 'Suckers' and 'Losers'?,2024-04-18T13:23:36Z,,,snopes
https://www.snopes.com/fact-check/biden-president-of-mexico/,Did Biden Refer to Egypt's President as 'the President of Mexico'?,2024-02-09T11:24:29Z,U.S. President Joe Biden referred to Egyptian President Abdel Fattah El-Sisi as “the president of Mexico” during remarks about the humanitarian crisis in the Gaza Strip.,Correct Attribution,snopes
https://www.snopes.com/fact-check/did-biden-once-tell-racially-mixed-crowd-that-republicans-will-put-yall-back-in-chains/,Did Biden Once Tell Racially Mixed Crowd That Republicans Will 'Put Y'All Back in Chains'?,2024-02-12T04:00:05Z,"In 2012, then-U.S. Vice President Joe Biden told an audience that included hundreds of African Americans that Republican economic policies would ""put y'all back in chains.""",Correct Attribution,snopes
https://www.snopes.com/list/2024-election-biden-trump-haley/,6 Fact Checks About the 2024 Presidential Race,2024-02-13T04:00:05Z,,,snopes
https://www.snopes.com/fact-check/trump-tragedy-chiefs-election/,Trump Said the Real 'Tragedy' Wasn't Chiefs Parade Shooting but Rather His 2020 Election Loss?,2024-02-15T16:34:54Z,"Former U.S. President Donald Trump said the real ""tragedy"" was not the Feb. 14, 2024, shooting at the Kansas City Chiefs Super Bowl victory parade but rather his 2020 election loss.",False,snopes
https://www.snopes.com/news/2024/02/19/trump-sneaker-con-crowd/,Did Sneaker Con Crowd Boo Trump and Chant 'Let's Go Biden'?,2024-02-19T15:41:18Z,,,snopes
https://www.snopes.com/fact-check/biden-executive-order-9066/,Biden's 'Executive Order 9066' Gives Migrants Who Illegally Enter US $5K Visa Gift Cards?,2024-02-20T16:45:46Z,"Executive Order 9066, signed by U.S. President Joe Biden, provides immigrants who enter the United States illegally a cell phone, a free plane ticket to a destination of their choosing and a $5000 Visa Gift Card.",False,snopes
https://www.snopes.com/fact-check/biden-sanctuary-cities/,"When Running for President in 2007, Biden Said He Wouldn't Allow Sanctuary Cities to Exist?",2024-02-22T15:18:09Z,"In September 2007, then-U.S. Sen. Joe Biden said he would not allow sanctuary cities to exist by ignoring federal law.",Correct Attribution,snopes
https://www.snopes.com/fact-check/million-migrants-border-biden/,"7.2M Migrants Have Illegally Crossed US Border Under Biden, Exceeding the Populations of 36 States?",2024-02-22T15:47:24Z,"As of January 2024, more than 7.2 million migrants had illegally crossed into the U.S. over the Southwest border during U.S. President Joe Biden's administration — a number higher than the individual populations of 36 states.",True,snopes
https://www.snopes.com/news/2024/02/25/sneaker-con-boo-trump/,Was Trump's Sneaker Con Appearance Met by Boos and 'Let's Go Biden' Chants?,2024-02-25T06:00:05Z,,,snopes
https://www.snopes.com/fact-check/biden-cognitive-test/,Biden Is the 1st US President To 'Refuse' a Cognitive Test?,2024-02-29T09:42:06Z,U.S. President Joe Biden is the first president to skip a cognitive test during an annual physical exam.,False,snopes
https://www.snopes.com/fact-check/biden-first-to-skip-cognitive-test/,Is Biden the 1st US President To 'Skip' a Cognitive Test?,2024-03-04T06:00:05Z,U.S. President Joe Biden is the first president to skip a cognitive test during an annual physical exam.,False,snopes
https://www.snopes.com/news/2024/03/04/trump-biden-obama-richmond/,Trump Mistakenly Said 'Obama' When He Meant 'Biden' During Richmond Speech?,2024-03-04T17:04:13Z,,,snopes
https://www.snopes.com/fact-check/trump-worst-jobs-record/,"When Trump Was in Office, US Job Growth Was Worst Since Great Depression?",2024-03-05T16:40:41Z,"During former U.S. President Donald Trump's term in office, the U.S. suffered the lowest job growth and highest unemployment rate since the Great Depression.",True,snopes
https://www.snopes.com/fact-check/times-square-kiss-ban/,Did Biden's VA Ban Iconic 'V-J Day in Times Square' Photo?,2024-03-05T17:04:45Z,The U.S. Department of Veterans Affairs under President Joe Biden banned the displaying in its offices of the iconic photo of a U.S. Navy sailor kissing a woman in Times Square following the end of WWII.,False,snopes
https://www.snopes.com/fact-check/intermissions-biden-state-union/,White House Announced 2 Intermissions for Biden's State of the Union?,2024-03-07T11:08:24Z,The White House announced that U.S. President Joe Biden's 2024 State of the Union speech would feature two intermissions.,False,snopes
https://www.snopes.com/news/2024/03/07/320000-unvetted-migrants/,Did Biden Secretly Fly 320K Unvetted Migrants to American Airports in 2023?,2024-03-07T18:21:09Z,,,snopes
https://www.snopes.com/fact-check/biden-border-fence-2007/,Did Biden Propose a Border Fence in 2007 and Say No Great Nation Has Uncontrolled Borders?,2024-01-10T10:22:40Z,"In August 2007, then-U.S. Sen. Joe Biden said ""no great nation"" can have uncontrolled borders and proposed increased security along the U.S.-Mexico border, including a partial border fence and more Border Patrol agents.",True,snopes
https://www.snopes.com/news/2024/01/10/biden-clinton-15-years-apart/,Did RNC Imply Biden Stole Old Speech Excerpt from Hillary Clinton?,2024-01-10T13:27:03Z,,,snopes
https://www.snopes.com/fact-check/donald-trump-no-wars/,"Was Trump the Only US President in 72 Years Not To Have a War, as He Claimed?",2024-01-12T08:53:40Z,"Trump is the only U.S. president in the last 72 years (since 1952) not to ""have any wars.""",False,snopes
https://www.snopes.com/fact-check/biden-military-power-2020/,Did Biden Say in 2020 He Would Use Military Power 'Responsibly' and 'as a Last Resort'?,2024-01-12T13:59:12Z,"In 2020, then-presidential candidate Joe Biden posted the following on Twitter: “As President, I will use military power responsibly and as a last resort. We will not go back to forever wars in the Middle East.”",Correct Attribution,snopes
https://www.snopes.com/articles/465975/potus-air-strikes-congressional-approval/,Can US Presidents Launch Airstrikes Without Congressional Approval?,2024-01-12T14:45:28Z,,,snopes
https://www.snopes.com/fact-check/biden-iran-congressional-approval/,Did Biden Say in 2020 that Trump Didn't Have Authority for War with Iran Without Congress' Approval?,2024-01-12T16:08:26Z,"On Jan. 6, 2020, a post on then-Democratic presidential hopeful Joe Biden's personal Twitter account read, ""Let's be clear: Donald Trump does not have the authority to take us into war with Iran without Congressional approval. A president should never take this nation to war without the informed consent of the American people.""",Correct Attribution,snopes
https://www.snopes.com/news/2024/01/23/texas-mexico-border-razor-wire/,Did Supreme Court Side with Biden Administration on Removing Razor Wire from Texas-Mexico Border?,2024-01-23T16:30:28Z,,,snopes
https://www.snopes.com/news/2024/01/19/netanyahu-river-to-the-sea/,Did Netanyahu Say Israel Has to Control Palestine 'From the River to the Sea'?,2024-01-19T10:38:04Z,,,snopes
https://www.snopes.com/fact-check/joe-biden-write-in/,Biden the 1st Presidential Candidate to Win a Primary with Write-In Votes?,2024-01-24T14:00:21Z,U.S. President Joe Biden is the only presidential candidate to win a primary election as a write-in candidate.,False,snopes
https://www.snopes.com/fact-check/biden-calls-trump-sitting-president/,Biden Called Trump the 'Sitting President' During January 2024 Speech?,2024-01-29T13:29:20Z,"U.S. President Joe Biden called former U.S. President Donald Trump the ""sitting president"" during a Democratic Party dinner in Columbia, South Carolina, on Jan. 27, 2024.",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-187-iq/,Did White House Announce Biden's IQ is 187?,2024-01-30T13:47:23Z,White House Press Secretary Karine Jean-Pierre announced in January 2024 that U.S. President Joe Biden had an IQ of 187.,False,snopes
https://www.snopes.com/fact-check/biden-nibble-girl-finland/,Does Video Show Biden Playfully 'Nibbling' on Toddler?,2024-01-31T11:19:04Z,"A video shared in early 2024 showed U.S. President Joe Biden playfully ""nibbling"" on the shoulder of a child who appears to be a toddler-aged girl.",True,snopes
https://www.snopes.com/fact-check/joe-biden-2007-sanctuary-cities/,Biden Said in 2007 He Wouldn't Allow Sanctuary Cities to Exist?,2024-01-31T15:39:37Z,"In September 2007, then-U.S. Sen. Joe Biden said he would not allow sanctuary cities to exist by ignoring federal law.",Correct Attribution,snopes
https://www.snopes.com/fact-check/beau-biden-die-in-iraq/,Did Beau Biden Die While Serving in Iraq?,2023-05-24T10:47:03Z,"Beau Biden, U.S. President Joe Biden’s son, died while serving in the military in Iraq.",False,snopes
https://www.snopes.com/fact-check/biden-michelle-obama-2024/,Obamas 'Secretly Plotting' to Replace Biden with Michelle Obama for the '24 Election?,2024-02-01T12:01:29Z,"The Obamas were ""secretly plotting"" for U.S. President Joe Biden to drop out of the 2024 election so that former first lady Michelle Obama could take his place as the Democratic Party's nominee.",Unproven,snopes
https://www.snopes.com/fact-check/rapper-killer-mike-arrested/,Was Killer Mike Arrested at the Grammys for His Political Views?,2024-02-06T10:25:18Z,Rapper Killer Mike was arrested by police at the Grammys in February 2024 because he refused to endorse Joe Biden in the 2024 presidential race.,False,snopes
https://www.snopes.com/fact-check/hunter-biden-cocaine-white-house/,Does 4th of July Video Show Hunter Biden Sniffing Cocaine at White House?,2023-07-06T15:11:38Z,"A video captured on July 4, 2023, authentically showed Hunter Biden sniffing cocaine in front of his family on the White House balcony.",Miscaptioned,snopes
https://www.snopes.com/fact-check/hunter-biden-laptop-book-for-sale-fifty-dollars/,Is a Physical Book Detailing Contents of Hunter Biden's Laptop Being Sold For $50?,2023-07-19T10:59:40Z,A physical book detailing the contents of Hunter Biden's abandoned laptop is being sold for $50.,True,snopes
https://www.snopes.com/fact-check/biden-burisma-fd1023/,Does Newly Released 'FD-1023' Document Prove Burisma CEO Gave Two $5M Bribes to Bidens?,2023-07-21T12:22:17Z,A newly declassified FBI document proves that Joe Biden and his son Hunter Biden each received $5 million in bribes from Burisma Founder Mykola Zlochevsky.,False,snopes
https://www.snopes.com/fact-check/biden-ended-cancer/,Did President Joe Biden Say He Cured Cancer?,2023-07-26T08:07:33Z,"On July 25, 2023, U.S. President Joe Biden claimed that he had cured cancer.",Miscaptioned,snopes
https://www.snopes.com/fact-check/trump-j6-judge/,Did Judge in Trump Jan. 6 Case Work at Same Burisma-Linked Law Firm as Hunter Biden?,2023-08-03T15:44:41Z,U.S. District Court Judge Tanya Chutkan worked at a law firm that also employed Hunter Biden and performed work for the Ukrainian oil company Burisma.,True,snopes
https://www.snopes.com/fact-check/biden-admit-trump-indictment-political-gain/,Did Biden Admit To 'Coordinating Trump's Indictments' for Political Gain?,2023-04-04T13:43:20Z,"A video authentically shows U.S. President Joe Biden confirming his team was ""coordinating Trump's indictments"" in 2023 to prevent the former U.S. president from taking power again.",Miscaptioned,snopes
https://www.snopes.com/fact-check/arthur-roberts-joe-bidens-body-double/,Conspiracy Alert: Actor Arthur Roberts Really Joe Biden's Body Double?,2023-08-29T12:59:22Z,Actor Arthur Roberts has been acting as U.S. President Joe Biden’s body double for several years.,False,snopes
https://www.snopes.com/fact-check/buttigieg-secretary-booty-juice/,Biden Calls Buttigieg 'Secretary Booty Juice' in Public Speech?,2023-09-01T14:48:32Z,"In video of a May 2023 public event, U.S. President Joe Biden called Secretary of Transportation Pete Buttigieg “Secretary Booty Juice.”",Miscaptioned,snopes
https://www.snopes.com/news/2023/09/22/joe-biden-brazilian-president-shake-hands/,Biden Forgets To Shake Hands with Brazilian President at Workers' Rights Meeting?,2023-09-22T08:22:26Z,,,snopes
https://www.snopes.com/news/2023/10/04/biden-video-she-was-12-i-was-30/,"Video Shows Biden Saying, 'She Was 12, I was 30'?",2023-10-04T08:48:31Z,,,snopes
https://www.snopes.com/fact-check/obama-third-term-stand-in-quote/,Obama Once Said He'd 'Be Fine with a Third Term' if Someone Could Be a 'Stand-In with an Earpiece'?,2023-09-23T08:00:01Z,Former U.S. President Barack Obama once spoke of the idea of a third term in the White House and talked about delivering lines to a stand-in who would be wearing an earpiece.,Correct Attribution,snopes
https://www.snopes.com/news/2023/10/04/donald-trump-call-troops-suckers-losers/,Did Trump Call Fallen Soldiers 'Suckers' and 'Losers'?,2023-10-04T16:26:56Z,,,snopes
https://www.snopes.com/fact-check/biden-obama-articulate-quote/,Biden Once Said Obama Was a Black Man Who Was 'Articulate and Bright and Clean'?,2023-10-06T10:53:15Z,"In January 2007, then-U.S. Sen. Joe Biden said of fellow Sen. Barack Obama, ""I mean, you got the first sort of mainstream African-American who is articulate and bright and clean and a nice-looking guy.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/video-biden-arrives-in-israel/,Does Video Show Biden Arriving in Israel in October 2023?,2023-10-17T09:23:40Z,"A video shared on Oct. 17, 2023, showed U.S. President Joe Biden arriving in Israel after Hamas' attack in October 2023.",Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-prostitute-himself-money-election/,Did Biden Once Say He Was Ready To 'Prostitute' Himself To Raise Campaign Funds?,2023-10-31T15:35:30Z,"In 1974, during a television interview, then-U.S. Sen. Joe Biden said about raising money for one of his earlier election campaigns: “I went to the big guys for the money. I was ready to prostitute myself in the manner in which I talk about it, but what happened was they said, 'Come back when you're forty, son.'”",Correct Attribution,snopes
https://www.snopes.com/fact-check/bidens-photo-carters/,Why Do the Bidens Look Giant in Photo With Carters?,2021-05-04T01:53:35Z,"An odd photograph of U.S. President Joe Biden, first lady Jill Biden, former President Jimmy Carter, and former first lady Rosalynn Carter is genuine.",True,snopes
https://www.snopes.com/fact-check/biden-little-boy-air-force-one/,Did Biden Travel with a 'Little Boy' on Air Force One?,2023-03-16T15:07:07Z,"In March 2023, President Joe Biden was seen exiting Air Force One with a little boy dressed up as a girl.",False,snopes
https://www.snopes.com/news/2023/03/21/manhattan-da-biden-doj/,Did Biden's US Justice Department Send 'Top People' to Manhattan to Arrest Trump?,2023-03-21T13:01:24Z,,,snopes
https://www.snopes.com/news/2023/04/04/biden-king-charles-coronation-invite/,Did Biden Reject King Charles' Coronation Invite?,2023-04-04T13:23:01Z,,,snopes
https://www.snopes.com/fact-check/daughter-of-judge-trump-case-biden-harris-work/,"Did Daughter of Judge in Trump Hush-Money Case Work for Harris, Biden Campaigns?",2023-04-05T16:54:18Z,The daughter of the judge assigned to the hush-money criminal case of Republican former U.S. President Donald Trump worked for Democratic campaigns involving Vice President Kamala Harris and President Joe Biden.,True,snopes
https://www.snopes.com/fact-check/joe-biden-2024-campaign/,"Yes, Joe Biden Said He's Planning To Run for President Again",2023-04-11T09:15:13Z,"In April 2023, U.S. President Joe Biden said he was planning to launch a 2024 presidential campaign.",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-rugby-black-and-tans/,Did Biden Confuse 'All Blacks' Rugby Team with 'Black and Tans' Paramilitary Force?,2023-04-13T09:55:38Z,"During a trip to Ireland in April 2023, U.S. President Joe Biden confused New Zealand's ""All Blacks"" national rugby team for the ""Black and Tans,"" a British paramilitary force of the 1920s known for its brutality against the Irish people.",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-fail-to-recognize-sunak/,Did Biden Fail To Recognize UK Prime Minister Sunak in Belfast?,2023-04-13T16:35:29Z,"U.S. President Joe Biden did not recognize British Prime Minister Rishi Sunak when they met in Belfast on April 11, 2023.",False,snopes
https://www.snopes.com/fact-check/bidens-twitter-account-designated-for-business/,Was Biden's Twitter Account Designated for Business?,2023-04-21T13:51:45Z,"In April 2023, Twitter CEO Elon Musk designated U.S. President Joe Biden's personal Twitter account as a business account with a community flag.",False,snopes
https://www.snopes.com/news/2023/04/28/biden-mortgage-fees/,Is Biden Raising Mortgage Payments for People with Good Credit?,2023-04-28T09:08:47Z,,,snopes
https://www.snopes.com/fact-check/biden-voting-restrictions-twitter-blue/,"No, Biden Is Not Considering Voting Restrictions on Twitter Blue Users",2023-05-02T14:04:13Z,U.S. President Joe Biden is considering placing voting restrictions on Twitter Blue subscribers ahead of the 2024 presidential elections.,False,snopes
https://www.snopes.com/fact-check/biden-transit-ban-asylum-seekers-trump-title-42/,Is Biden's New 'Transit Ban' on Asylum-Seekers Similar to Trump-Era Policy?,2023-05-11T15:50:27Z,"As Trump-era public health order Title 42 expired on May 11, 2023, the Biden administration implemented another restrictive policy pertaining to asylum-seekers. Similar to a Trump-era rule, this one disqualifies migrants from U.S. protection if they fail to seek refuge in a third country, like Mexico, before crossing the U.S. southern border.",True,snopes
https://www.snopes.com/fact-check/fox-news-chyron-biden-wannabe-dictator/,Did Fox News' Chyron Say 'Wannabe Dictator' During Biden-Trump Speeches?,2023-06-14T14:15:28Z,"On June 13, 2023, during a split-screen broadcast of Donald Trump’s post-arraignment speech and remarks by Joe Biden, a Fox News chyron read, “Wannabe dictator speaks at the White House after having his political rival arrested.”",True,snopes
https://www.snopes.com/fact-check/biden-ocean-train/,Did Biden Say There Are Plans To Build a New Railroad Across the Indian Ocean?,2023-06-16T14:00:43Z,"On June 14, 2023, U.S. President Joe Biden said a new railroad was planned to be built across the Indian Ocean.",Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-biting-jill-biden-finger/,Is This a Real Photo of Joe Biden Biting Jill Biden's Finger?,2023-06-14T15:45:44Z,A photograph authentically shows Joe Biden biting or nipping one of Jill Biden's fingers at a campaign event in 2019.,True,snopes
https://www.snopes.com/fact-check/biden-gay-marriage-2006/,Did Biden Say in 2006 That 'Marriage Is Between a Man and a Woman'?,2023-06-25T09:00:01Z,"In a 2006 TV interview, then-U.S. Sen. Joe Biden described marriage as being ""between a man and a woman.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-bubble-wrap-suit/,AI Made This Pic of Biden in an Inflated Bubble Wrap Suit,2023-06-13T12:06:52Z,A picture shared online in June 2023 authentically depicted U.S. President Joe Biden in an inflated bubble wrap suit.,Fake,snopes
https://www.snopes.com/fact-check/biden-ban-gas-stoves-climate-change/,Is Biden Administration Banning Gas Stoves Over Climate Change Concerns?,2023-01-10T13:39:58Z,U.S. President Joe Biden’s administration is planning to ban gas stoves over concerns surrounding climate change.,False,snopes
https://www.snopes.com/news/2023/01/12/biden-trump-classified-material/,Comparing Biden's and Trump's Improper Storage of Classified Materials,2023-01-12T09:42:37Z,,,snopes
https://www.snopes.com/news/2023/01/11/cyberattack-faa-system-outage/,Did a Cyberattack Cause the FAA System Outage in January 2023?,2023-01-11T10:24:20Z,,,snopes
https://www.snopes.com/fact-check/biden-wall-rehoboth/,Is Joe Biden Using Taxpayer Money To Build a Wall Around His Beach House?,2023-01-11T13:32:43Z,U. S. President Joe Biden was building a wall on his beach house property using taxpayer money in 2023.,True,snopes
https://www.snopes.com/fact-check/biden-documents/,Do Vice Presidents Not Have Authority To Declassify Documents?,2023-01-13T11:01:25Z,Federal law does not give U.S. vice presidents authority to declassify government documents.,False,snopes
https://www.snopes.com/fact-check/biden-we-choose-truth-over-facts/,Did Biden Say 'We Choose Truth Over Facts'?,2023-01-16T05:00:02Z,"While campaigning in Des Moines, Iowa, for the U.S. presidency in August 2019, former Vice President Joe Biden said, ""We choose truth over facts.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/kamala-harris-right-to-life/,Did Kamala Harris Omit Right to 'Life' When Referencing the Declaration of Independence?,2023-01-23T13:54:59Z,"While making a speech on reproductive rights on Jan. 22, 2023, U.S. Vice President Kamala Harris mentioned ""liberty"" and ""the pursuit of happiness,"" but did not mention ""life"" when referring to the rights we are endowed with in the Declaration of Independence.",True,snopes
https://www.snopes.com/news/2023/02/06/khan-gitmo-transfer/,Biden Administration Transfers 'High-Value Detainee' Majid Khan From Guantanamo to Belize,2023-02-06T11:37:00Z,,,snopes
https://www.snopes.com/news/2023/02/07/chinese-surveillance-balloons-trump/,Did Chinese-Sent Surveillance Balloons Fly Over the US During Trump's Presidency?,2023-02-07T08:02:10Z,,,snopes
