url,title,date,claim,rating,site
https://www.bbc.co.uk/news/uk-scotland-68069245,"Scotland was 'hoodwinked' by Donald Trump, says former aide",2024-03-29 06:37:31+00:00,"The man who helped broker the deal for Donald Trump's first Scottish golf resort says the country was ""hoodwinked"" by the ex-president's claim it would be a £1bn project.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68698627,Donald Trump posts video of truck showing hog-tied Joe Biden,2024-03-30 18:25:44+00:00,Donald Trump has been criticised by Joe Biden's campaign team for sharing a video on social media featuring a truck bearing the image of the US president with his hands and feet tied together.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68641585,Trump's deadline to pay $464m bond in fraud case just hours away,2024-03-25 10:37:17+00:00,Donald Trump has just a few hours left to prevent the seizure of his assets in a business fraud case that threatens his fabled property empire.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68659100,Trump wins last-minute reprieve as judge cuts fraud bond to $175m,2024-03-25 15:38:34+00:00,"Donald Trump was handed a last-minute reprieve in court on Monday, when a New York court allowed him to post a reduced bond of $175m to delay enforcement of a $464m fraud penalty.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68621613,Donald Trump's hush-money trial to begin 15 April,2024-03-25 18:09:34+00:00,Donald Trump will face the first ever criminal trial of a former US president on 15 April over alleged hush money payments to adult film star Stormy Daniels.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68582754,Donald Trump's hush money trial delayed until at least April,2024-03-15 20:54:56+00:00,"The first criminal trial against Donald Trump will be delayed until at least mid-April, a judge has decided.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68568382,Fani Willis ex-lover resigns from Trump election meddling case per judge's order,2024-03-15 13:13:32+00:00,"Nathan Wade, the special prosecutor in Donald Trump's Georgia election interference case, has resigned after a judge said his affair with District Attorney Fani Willis was inappropriate.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68600093,Trump bond: Lawyers say he is unable to get $464m guarantee in New York fraud case,2024-03-18 15:51:22+00:00,Donald Trump cannot find a private company to guarantee the $464m (£365m) he has been ordered to pay in a New York civil fraud case.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68609685,Trump needs a $464m bond in three days. What if he can't get it?,2024-03-19 17:34:34+00:00,"Donald Trump's lawyers are asking a New York court to put a $464m (£365m) fine in a civil fraud case on hold, as the former president finds himself in a precarious financial situation that could ultimately see his most prized properties taken.",True,bbc
https://www.bbc.co.uk/news/business-68609007,Trump poised for billions as stock market deal passes,2024-03-22 02:51:02+00:00,Donald Trump appears to be scrambling for funds to pay a $464m (£365m) fraud fine. Could the stock market ride to his rescue?,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68146241,Joe Biden v Donald Trump - four things that could decide who wins,2024-01-31 08:46:51+00:00,Donald Trump and Joe Biden will do battle in November to determine who occupies the White House for the next four years.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68550523,Biden and Trump set for election rematch after clinching nominations,2024-03-13 03:20:04+00:00,US President Joe Biden and his predecessor Donald Trump have both passed the delegate thresholds to clinch their parties' nominations.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68557486,Donald Trump's Georgia judge dismisses some criminal charges,2024-03-13 14:55:45+00:00,"The judge overseeing an election interference case against Donald Trump in Georgia has thrown out some criminal charges, but left most in place.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-67869363,Trump challenges his 'arbitrary' removal from Maine's ballot,2024-01-02 22:50:42+00:00,Donald Trump has appealed against the decision by Maine's top election official to remove him from the ballot in the 2024 presidential election.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68497838,Trump challenges Biden to debates 'anytime' after Super Tuesday wins,2024-03-07 02:21:31+00:00,"Donald Trump has challenged Joe Biden to TV debates, as the rivals hurtle towards a White House rematch following their sweep of the Super Tuesday votes.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68388154,Noem and Ramaswamy top CPAC straw poll on who should be Trump’s VP pick,2024-02-24 01:17:01+00:00,"With the Republican primary nomination drained of much of its drama, political conversation on the right is shifting to who the clear front-runner, Donald Trump, might pick as his vice-presidential running mate.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68484787,Voters on election rematch: 'I wish younger candidates had a chance',2024-03-06 03:40:35+00:00,"With sweeping victories on Super Tuesday, Joe Biden and Donald Trump are on the verge of securing the presidential nomination for their respective parties.",True,bbc
https://www.bbc.co.uk/news/uk-68499543,Donald Trump told to pay six-figure costs of firm he sued,2024-03-07 16:12:19+00:00,"Donald Trump has been told to pay the six-figure legal costs of a company he sued over claims of ""perverted"" sex acts and bribes to Russian officials.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68484514,Super Tuesday results: Trump-Biden rematch on horizon,2024-03-06 13:27:01+00:00,"The results are coming in after Super Tuesday, the biggest day so far in the 2024 race for the White House, and the message is clear - we're heading for a Biden v Trump rematch.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68472310,Key takeaways from Super Tuesday results,2024-03-06 02:25:54+00:00,"Super Tuesday wasn't as super this year due to a slew of predictable results, but there were a few surprises and some warning signs for Donald Trump and Joe Biden ahead of their expected rematch in November.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68483834,Trump or Biden: Who will Nikki Haley's supporters back in November election?,2024-03-06 16:10:46+00:00,Nikki Haley ended her failed bid for the White House much like she spent the final weeks of campaigning: with a warning for her former Republican rival.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68472309,State of the Union: Biden draws election battle lines in fiery speech,2024-03-08 05:21:56+00:00,"President Joe Biden delivered a fiery State of the Union address on Thursday, taking repeated swipes at Donald Trump and covering the broad themes of his re-election campaign.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68486556,Super Tuesday: Trump and Biden rematch looms as both win big,2024-03-06 00:05:18+00:00,"Donald Trump vowed to cheering supporters that he would ""take back our country"" after dominating the Super Tuesday primary contests.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68512942,Trump posts $91m bond as he appeals against E Jean Carroll defamation case,2024-03-08 13:06:39+00:00,Donald Trump has posted a $91.6m (£71m) bond as he appeals against the verdict in E Jean Carroll's defamation lawsuit against him.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68525960,Biden and Trump rally in Georgia as 2024 rematch looms,2024-03-10 02:42:05+00:00,"Donald Trump and Joe Biden have both held campaign rallies in the US state of Georgia, as their general election showdown comes into greater focus.",True,bbc
https://www.bbc.co.uk/news/business-68496566,Former Trump official backs troubled US bank,2024-03-06 22:32:42+00:00,"The man who led the US Treasury under former president Donald Trump, is taking a stake in a troubled regional US bank.",True,bbc
https://www.bbc.co.uk/news/world-europe-68533351,Trump will not give a penny to Ukraine - Hungary PM Orban,2024-03-11 11:17:42+00:00,"Donald Trump will not fund Ukraine's fight against Russia's invasion if he is elected US president again, Hungarian PM Viktor Orban has said.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68441385,Biden and Trump make competing trips to US-Mexico border,2024-02-29 23:52:29+00:00,"President Joe Biden and Donald Trump have made competing visits to the US border in Texas, each seeking to stress they can tackle illegal immigration.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68448439,Donald Trump returns to court as judge considers delay in classified documents trial,2024-03-01 16:11:29+00:00,"Donald Trump was in court in Florida on Friday, as a judge hinted she could delay his criminal trial for alleged mishandling of classified documents.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68465057,Nikki Haley beats Donald Trump in Washington DC for first primary victory,2024-03-04 02:29:22+00:00,Nikki Haley has defeated Donald Trump in the Republican primary in Washington DC.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68460618,Trump moves closer to Republican nomination with string of victories,2024-03-03 02:44:03+00:00,"Donald Trump won a string of Republican presidential contests on Saturday, edging closer to becoming the party's candidate in November's election as he attacked his likely opponent Joe Biden.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68231646,Why the Supreme Court is deciding if Donald Trump can be on Colorado's primary ballot,2024-02-08 02:53:20+00:00,The US Supreme Court confronted an unprecedented election case on Thursday to decide whether Donald Trump is eligible to run for president.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68440150,Trump supporters target black voters with faked AI images,2024-03-04 05:47:34+00:00,Donald Trump supporters have been creating and sharing AI-generated fake images of black voters to encourage African Americans to vote Republican.,True,bbc
https://www.bbc.co.uk/news/entertainment-arts-68468467,Sinead O'Connor's estate asks Donald Trump not to use her music,2024-03-04 12:05:07+00:00,The estate of Sinéad O'Connor has asked Donald Trump to stop using her music at his political rallies.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68395816,Trump wins as Supreme Court sidesteps political landmines,2024-03-04 17:19:41+00:00,"The US Supreme Court has slammed the door on Colorado's effort to remove Donald Trump from its presidential primary ballot - and on every other state that has made, or is considering, efforts to disqualify him.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68280062,US Supreme Court rules Colorado cannot ban Trump from presidential ballot,2024-03-04 15:05:53+00:00,The US Supreme Court has struck down efforts by individual states to disqualify Donald Trump from running for president using an anti-insurrection constitutional clause.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68407054,"Trump appeals fraud case as $112,000-a-day interest accrues",2024-02-26 16:46:01+00:00,Donald Trump is appealing against a New York judge's ruling that he must pay $454m (£360m) in penalties and interest in a civil fraud case.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68432465,Illinois judge kicks Trump off primary ballot,2024-02-29 01:07:37+00:00,An Illinois judge has ruled that Donald Trump engaged in insurrection and has barred him from the state's primary ballot - though she put the ruling on hold pending an appeal.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68431830,Trump immunity claim: Top US court agrees to hear case in April,2024-02-28 22:16:18+00:00,The Supreme Court will decide if ex-President Donald Trump is immune from being prosecuted on charges of trying to overturn the 2020 election.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68430911,Court denies Donald Trump's bid to pause $454m penalty in civil fraud case,2024-02-28 21:37:19+00:00,"Donald Trump must post a bond to cover the full $454m penalty while he appeals against the judgment in his New York civil fraud trial, a court has ruled.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68395414,South Carolina primary: Donald Trump easily defeats Nikki Haley in her home state,2024-02-25 00:05:43+00:00,Donald Trump is one step closer to the Republican presidential nomination after a massive win over Nikki Haley in South Carolina.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68428272,What's at stake for Biden and Trump as both visit border,2024-02-29 02:22:16+00:00,"Joe Biden and Donald Trump will both travel to the US-Mexico border on Thursday, locked in a high-stakes political duel on an issue that could ultimately decide the US presidential election.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68388232,Trump calls on Alabama to protect IVF treatment after court ruling,2024-02-23 20:55:30+00:00,"Donald Trump has said he supports the availability of IVF treatment, joining a growing number of Republicans who are seeking to distance themselves from an Alabama court ruling on the issue.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68387546,Defeat to Donald Trump looms over Nikki Haley. So why stay in the race?,2024-02-24 11:15:54+00:00,"Republican presidential candidate Nikki Haley is staring down another resounding loss to Donald Trump, this time in her home state of South Carolina. But Ms Haley has vowed not to quit, raising speculation about the ambitions of her long-shot campaign.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-67878675,Trump asks Supreme Court to overturn Colorado ban,2024-01-03 22:13:19+00:00,Donald Trump has asked the US Supreme Court to reverse an unprecedented Colorado ruling that barred him from running for president in that state.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68323086,Donald Trump hit where it hurts most in New York fraud ruling,2024-02-17 12:13:05+00:00,Donald Trump's latest legal loss hits him where it hurts most because it takes aim at his very identity.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68320290,Trump ordered to pay $355m to New York for lying to banks,2024-02-16 23:49:57+00:00,"Former President Donald Trump must pay nearly $355m (£281m) to New York state for lying about the values of his properties, a judge has ruled.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68277167,Trump seeks Supreme Court pause in 2020 election case,2024-02-12 21:40:22+00:00,Ex-US President Donald Trump has asked the Supreme Court to suspend a lower court ruling that he does not have presidential immunity from prosecution.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68286645,Biden slams Trump criticism of Nato as 'shameful',2024-02-13 20:31:22+00:00,"President Joe Biden has blasted criticism of Nato by his likely 2024 election challenger, Donald Trump, as ""dumb"", ""shameful"" and ""un-American"".",True,bbc
https://www.bbc.co.uk/news/world-europe-68302071,US election 2024: Putin says he prefers Joe Biden over Donald Trump in the White House,2024-02-15 04:05:44+00:00,Russian President Vladimir Putin has said he would rather a Joe Biden presidency over Donald Trump ahead of the US election this November.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68311139,Donald Trump's hush-money trial set to begin in March,2024-02-15 18:26:23+00:00,"The first-ever criminal trial of a former US president is set to start next month, with Donald Trump defending himself against allegations of conducting a hush-money cover-up.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68269354,Nato chief says Donald Trump comments 'undermine all of our security',2024-02-11 18:32:35+00:00,"Donald Trump's suggestion the US would not protect Nato allies failing to spend enough on defence ""undermines all of our security"", the Western military alliance's chief has said.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68266447,Trump says he would 'encourage' Russia to attack Nato allies who do not pay their bills,2024-02-11 05:06:48+00:00,"Donald Trump has said he would ""encourage"" Russia to attack any Nato member that fails to pay its bills as part of the Western military alliance.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68268817,Trump on Nato: Dangerous talk at a dangerous time,2024-02-11 14:05:37+00:00,And so it begins. Nine months still to go before the next US presidential election and already the Republican party favourite and former President Donald Trump is sending eyebrows and blood pressure skywards in Nato capitals with his provocative statements.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68244607,US Supreme Court sceptical of Colorado's move to bar Donald Trump from ballot,2024-02-08 20:22:46+00:00,"The US Supreme Court appeared sceptical of Colorado's move to bar Donald Trump from the state's presidential primary, during tough questioning on Thursday.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68248731,US election: Donald Trump faces little competition and wins big in Nevada caucus,2024-02-09 06:45:50+00:00,"Facing little competition, former President Donald Trump won the Nevada Republican caucus by a large margin.",True,bbc
https://www.bbc.co.uk/news/uk-68166050,Christopher Steele: Orbis welcomes High Court victory over Trump,2024-02-01 10:31:51+00:00,A British consultancy that compiled a salacious dossier linking Donald Trump to Russia has welcomed a UK High Court decision to throw out a lawsuit by the former US president.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68188400,Fani Willis: Georgia prosecutors in Trump election case admit relationship,2024-02-02 19:19:44+00:00,Two Georgia prosecutors have rejected calls to take them off their election case against Donald Trump after acknowledging they had a relationship.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-67898918,Biden slams Trump for Capitol riot in 2024 campaign speech,2024-01-05 23:11:58+00:00,"In his first campaign speech of 2024, President Joe Biden cast his likely election opponent, Donald Trump, as a fundamental threat to American democracy.",True,bbc
https://www.bbc.co.uk/news/world-middle-east-68662011,Jeremy Bowen: Biden has decided strong words with Israel are not enough,2024-03-25 22:33:41+00:00,"For weeks, President Joe Biden and his senior officials have been losing patience with the way that Israel is fighting the war in Gaza.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68698627,Donald Trump posts video of truck showing hog-tied Joe Biden,2024-03-30 18:25:44+00:00,Donald Trump has been criticised by Joe Biden's campaign team for sharing a video on social media featuring a truck bearing the image of the US president with his hands and feet tied together.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68702982,"'Hands off Biden's pillowcases,' journalists stealing from Air Force One told",2024-03-31 13:44:14+00:00,Journalists have been told to stop stealing souvenirs from US President Joe Biden's official aircraft.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68580016,Biden backs top Democrat Chuck Schumer after call for Israeli election,2024-03-15 20:28:09+00:00,President Joe Biden expressed support for top Democrat Chuck Schumer after he gave a speech castigating Israel's Prime Minister Benjamin Netanyahu.,True,bbc
https://www.bbc.co.uk/news/uk-northern-ireland-68568536,Stormont return 'positive step forward' - Biden,2024-03-15 06:21:06+00:00,"US President Joe Biden has hailed the return of power-sharing in Northern Ireland as a ""positive step forward"".",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68621430,Biden administration unveils strictest ever US car emission limits to boost EVs,2024-03-20 23:19:59+00:00,President Joe Biden has announced the strictest regulation on vehicle exhaust emissions ever introduced in the US in a bid to accelerate the auto industry's shift to electric cars.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68146241,Joe Biden v Donald Trump - four things that could decide who wins,2024-01-31 08:46:51+00:00,Donald Trump and Joe Biden will do battle in November to determine who occupies the White House for the next four years.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68550523,Biden and Trump set for election rematch after clinching nominations,2024-03-13 03:20:04+00:00,US President Joe Biden and his predecessor Donald Trump have both passed the delegate thresholds to clinch their parties' nominations.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68497838,Trump challenges Biden to debates 'anytime' after Super Tuesday wins,2024-03-07 02:21:31+00:00,"Donald Trump has challenged Joe Biden to TV debates, as the rivals hurtle towards a White House rematch following their sweep of the Super Tuesday votes.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68484787,Voters on election rematch: 'I wish younger candidates had a chance',2024-03-06 03:40:35+00:00,"With sweeping victories on Super Tuesday, Joe Biden and Donald Trump are on the verge of securing the presidential nomination for their respective parties.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68487133,Who is Jason Palmer? Surprise defeat for Biden in American Samoa,2024-03-06 11:46:16+00:00,Joe Biden has suffered his first defeat from an unlikely quarter as he cruises towards the Democratic nomination.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68493059,State of the Union: Who's on guest list for Joe Biden's speech to Congress?,2024-03-07 13:58:40+00:00,"When President Joe Biden delivers his State of the Union address on Thursday night, he will be speaking to more than just the high-ranking US officials seated before him.",True,bbc
https://www.bbc.co.uk/news/world-middle-east-68506356,US to set up temporary port on Gaza coast for aid delivery,2024-03-07 17:14:55+00:00,"The US military will construct a port in Gaza to get more humanitarian aid into the territory by sea, President Joe Biden has announced.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68498032,State of the Union: Biden faces high-stakes address to calm Democratic nerves,2024-03-07 15:37:41+00:00,"President Joe Biden will deliver a high-stakes address to the American public on Thursday evening, as the 81-year-old seeks to tackle concerns about his age, put a positive gloss on his first-term record and lay out the case for his re-election in November.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68484784,"Who is Katie Britt, the Republican who gave State of the Union rebuttal?",2024-03-07 13:49:28+00:00,"Alabama's Katie Britt, the youngest woman representing the Republicans in the US Senate, has given her party's response to President Joe Biden's third State of the Union address.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68484514,Super Tuesday results: Trump-Biden rematch on horizon,2024-03-06 13:27:01+00:00,"The results are coming in after Super Tuesday, the biggest day so far in the 2024 race for the White House, and the message is clear - we're heading for a Biden v Trump rematch.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68472310,Key takeaways from Super Tuesday results,2024-03-06 02:25:54+00:00,"Super Tuesday wasn't as super this year due to a slew of predictable results, but there were a few surprises and some warning signs for Donald Trump and Joe Biden ahead of their expected rematch in November.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68483834,Trump or Biden: Who will Nikki Haley's supporters back in November election?,2024-03-06 16:10:46+00:00,Nikki Haley ended her failed bid for the White House much like she spent the final weeks of campaigning: with a warning for her former Republican rival.,True,bbc
https://www.bbc.co.uk/news/world-us-canada-68472309,State of the Union: Biden draws election battle lines in fiery speech,2024-03-08 05:21:56+00:00,"President Joe Biden delivered a fiery State of the Union address on Thursday, taking repeated swipes at Donald Trump and covering the broad themes of his re-election campaign.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68486556,Super Tuesday: Trump and Biden rematch looms as both win big,2024-03-06 00:05:18+00:00,"Donald Trump vowed to cheering supporters that he would ""take back our country"" after dominating the Super Tuesday primary contests.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68510250,State of the Union: What the world made of Biden's big speech,2024-03-08 16:21:03+00:00,"Foreign policy figured highly in Joe Biden's annual address to Congress, which highlighted US involvement in conflicts around the world. So how was his speech received in those places?",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68515082,Did State of the Union change how voters see Biden?,2024-03-08 21:42:01+00:00,"President Joe Biden gave a vigorous State of the Union address on Thursday, working to counter a narrative haunting his re-election bid - that he's too old for the job.",True,bbc
https://www.bbc.co.uk/news/world-us-canada-68525960,Biden and Trump rally in Georgia as 2024 rematch looms,2024-03-10 02:42:05+00:00,"Donald Trump and Joe Biden have both held campaign rallies in the US state of Georgia, as their general election showdown comes into greater focus.",True,bbc
